Rank_trad,Rank_w,Rank_diff,PlayerId,PlayerName,Position,PlusMinus,PlusMinus_w
509,485,24,8471668,"Mattias Ritola",C,-2,-0.453
156,486,-330,8464977,"Dainius Zubrus",L,7,-0.457
447,487,-40,8475254,"Gabriel Dumont",C,-1,-0.457
448,488,-40,8470207,"Joffrey Lupul",L,-1,-0.458
510,489,21,8470697,"Philippe Dupuis",C,-2,-0.465
511,490,21,8473565,"Brian Strait",D,-2,-0.467
449,491,-42,8471483,"Kyle Wilson",C,-1,-0.47
512,492,20,8470740,"Lee Stempniak",R,-2,-0.476
450,493,-43,8475372,"Andreas Engqvist",C,-1,-0.484
393,494,-101,8475180,"Peter Holland",C,0,-0.487
394,495,-101,8467931,"Matt Carkner",D,0,-0.488
708,496,212,8476205,"Stephane Da Costa",C,-8,-0.491
451,497,-46,8467346,"Simon Gagne",L,-1,-0.5
513,498,15,8471846,"Kris Fredheim",D,-2,-0.515
622,499,123,8468704,"Antti Miettinen",R,-5,-0.524
452,500,-48,8471689,"Ryan O'Marra",C,-1,-0.526
770,501,269,8460492,"Ed Jovanovski",D,-11,-0.527
249,502,-253,8474045,"Zach Hamill",C,3,-0.53
550,503,47,8474153,"Michal Repik",R,-3,-0.537
453,504,-51,8471840,"Brett Sutter",L,-1,-0.543
132,506,-374,8470601,"Braydon Coburn",D,9,-0.553
623,505,118,8470774,"Bruno Gervais",D,-5,-0.553
514,507,7,8460719,"Steve Sullivan",L,-2,-0.566
551,508,43,8471694,"Kenndal McArdle",L,-3,-0.57
454,510,-56,8470280,"Ben Eager",L,-1,-0.571
515,509,6,8474551,"Ville Leino",L,-2,-0.571
455,511,-56,8470232,"Kris Newbury",C,-1,-0.578
340,512,-172,8473558,"Cory Emmerton",C,1,-0.582
288,513,-225,8472382,"Andy Greene",D,2,-0.586
175,514,-339,8470778,"Drew Miller",L,6,-0.595
456,515,-59,8473722,"John Scott",L,-1,-0.599
219,516,-297,8467304,"Andy Sutton",D,4,-0.607
516,517,-1,8474552,"Fabian Brunnstrom",L,-2,-0.61
250,518,-268,8469685,"Andrew Murray",C,3,-0.611
341,519,-178,8474587,"Greg Nemisz",R,1,-0.617
595,520,75,8470310,"Aaron Rome",D,-4,-0.619
726,521,205,8470920,"David Clarkson",R,-9,-0.629
457,522,-65,8474535,"Chris Mueller",C,-1,-0.645
458,523,-65,8474029,"Cade Fairchild",D,-1,-0.647
624,524,100,8471234,"Wojtek Wolski",L,-5,-0.648
596,525,71,8474716,"Jared Spurgeon",D,-4,-0.652
771,526,245,8466182,"Henrik Tallinder",D,-11,-0.653
552,527,25,8476206,"Andy Miele",C,-3,-0.67
553,528,25,8469582,"Colin Stuart",L,-3,-0.678
342,529,-187,8471312,"JT Wyman",R,1,-0.687
459,530,-71,8475159,"Carl Klingberg",L,-1,-0.69
597,532,65,8474025,"Eric Tangradi",L,-4,-0.708
709,531,178,8475784,"Jeff Skinner",L,-8,-0.708
517,533,-16,8469755,"Brandon Segal",R,-2,-0.718
518,534,-16,8474681,"Andrei Loktionov",C,-2,-0.73
251,535,-284,8466149,"Daniel Cleary",R,3,-0.732
519,536,-17,8474749,"Matt Bartkowski",D,-2,-0.739
395,537,-142,8474705,"Mark Olver",C,0,-0.74
554,538,16,8474192,"Matt Frattin",R,-3,-0.752
460,539,-79,8467336,"Mike Rupp",L,-1,-0.756
343,540,-197,8473482,"Jiri Tlusty",L,1,-0.76
461,541,-80,8471741,"Teemu Laakso",D,-1,-0.762
657,542,115,8469501,"Chris Thorburn",R,-6,-0.77
658,543,115,8473507,"Jeff Petry",D,-6,-0.777
462,544,-82,8472424,"Ryan Hamilton",L,-1,-0.785
598,545,53,8474138,"Dustin Jeffrey",C,-4,-0.788
344,546,-202,8474719,"Teemu Hartikainen",C,1,-0.804
520,547,-27,8475679,"Jarod Palmer",C,-2,-0.805
345,548,-203,8471245,"Dave Bolland",C,1,-0.808
521,550,-29,8471719,"Matt Kassian",L,-2,-0.817
555,549,6,8474659,"Matt Donovan",D,-3,-0.817
396,551,-155,8473525,"Theo Peckham",D,0,-0.824
463,552,-89,8468881,"Jason Jaffray",L,-1,-0.826
556,553,3,8476459,"Mika Zibanejad",C,-3,-0.857
522,554,-32,8475162,"Mat Clark",D,-2,-0.858
523,555,-32,8471321,"Brett Carson",D,-2,-0.863
397,556,-159,8473970,"Rob Klinkhammer",L,0,-0.868
557,557,0,8471352,"Jake Dowell",C,-3,-0.872
558,558,0,8474610,"Zac Dalpe",C,-3,-0.891
599,559,40,8475602,"Casey Wellman",C,-4,-0.918
600,560,40,8470649,"Patrick O'Sullivan",C,-4,-0.926
524,561,-37,8471331,"Kevin Porter",C,-2,-0.929
797,562,235,8471426,"Troy Brouwer",R,-13,-0.931
601,563,38,8469820,"Zenon Konopka",C,-4,-0.932
559,564,-5,8465914,"Francis Bouillon",D,-3,-0.935
398,565,-167,8470054,"Keith Ballard",D,0,-0.937
464,566,-102,8470737,"Brett Sterling",L,-1,-0.938
831,567,264,8475613,"Nate Prosser",D,-17,-0.958
399,568,-169,8471817,"Ryan Reaves",R,0,-0.96
602,569,33,8470816,"Jay Rosehill",L,-4,-0.965
41,570,-529,8460626,"Bryce Salvador",D,17,-0.976
133,571,-438,8471702,"Matt Niskanen",D,9,-0.984
603,573,30,8466371,"John Madden",C,-4,-0.989
625,572,53,8473446,"Erik Johnson",D,-5,-0.989
819,574,245,8470137,"Joni Pitkanen",D,-15,-1
687,575,112,8471323,"Ryan Jones",L,-7,-1.006
465,576,-111,8471885,"Chad Rau",C,-1,-1.01
346,577,-231,8474166,"Alec Martinez",D,1,-1.028
560,578,-18,8467496,"Andrei Markov",D,-3,-1.037
798,579,219,8474150,"Mikael Backlund",C,-13,-1.041
525,580,-55,8471748,"Mark Fraser",D,-2,-1.053
194,581,-387,8471794,"Darren Helm",C,5,-1.07
727,582,145,8471217,"Andrew Ladd",L,-9,-1.078
561,583,-22,8471701,"Joe Finley",D,-3,-1.08
562,584,-22,8473584,"Andrew MacDonald",D,-3,-1.082
466,585,-119,8474190,"Wayne Simmonds",R,-1,-1.087
526,586,-60,8473484,"Kaspars Daugavins",L,-2,-1.099
728,587,141,8475792,"Brett Connolly",R,-9,-1.103
688,588,100,8462038,"Shane Doan",R,-7,-1.108
563,589,-26,8468660,"Darcy Hordichuk",L,-3,-1.12
729,590,139,8469454,"Ilya Kovalchuk",R,-9,-1.128
527,591,-64,8474201,"Pierre-Cedric Labrie",L,-2,-1.142
157,592,-435,8473473,"Milan Lucic",L,7,-1.144
195,593,-398,8471222,"Ladislav Smid",D,5,-1.152
400,594,-194,8470724,"Kyle Quincey",D,0,-1.154
467,595,-128,8468700,"Paul Gaustad",C,-1,-1.156
564,596,-32,8473734,"Tim Wallace",R,-3,-1.157
820,597,223,8470803,"Kyle Brodziak",C,-15,-1.158
565,598,-33,8468635,"Travis Moen",L,-3,-1.162
528,599,-71,8465192,"Samuel Pahlsson",C,-2,-1.202
289,600,-311,8471231,"Kyle Chipchura",C,2,-1.238
710,601,109,8470580,"Jed Ortmeyer",R,-8,-1.249
176,602,-426,8474519,"Jack Hillen",D,6,-1.25
529,603,-74,8473562,"John McCarthy",L,-2,-1.255
626,604,22,8468162,"Jerred Smithson",C,-5,-1.291
220,605,-385,8470617,"Mike Richards",C,4,-1.308
627,606,21,8471807,"Tom Wandell",C,-5,-1.312
628,607,21,8471521,"Brad Staubitz",R,-5,-1.317
756,608,148,8459492,"Vinny Prospal",L,-10,-1.323
659,609,50,8462535,"Jody Shelley",L,-6,-1.324
629,610,19,8465025,"Arron Asham",R,-5,-1.332
221,611,-390,8471956,"Andrew Desjardins",C,4,-1.344
566,612,-46,8474693,"Tomas Kubalik",R,-3,-1.349
604,613,-9,8471436,"Matt Hunwick",D,-4,-1.373
605,614,-9,8470162,"Matt Stajan",C,-4,-1.385
730,615,115,8471348,"Nikita Nikitin",D,-9,-1.39
468,616,-148,8474091,"Brandon Sutter",C,-1,-1.392
711,617,94,8471686,"Marc Staal",D,-8,-1.425
731,618,113,8467351,"Scott Gomez",C,-9,-1.425
630,619,11,8471636,"Tim Sestito",L,-5,-1.433
606,621,-15,8474149,"Evgenii Dadonov",L,-4,-1.434
799,620,179,8468520,"Kurtis Foster",D,-13,-1.434
800,622,178,8470299,"Erik Christensen",C,-13,-1.456
196,623,-427,8470121,"Matt Greene",D,5,-1.458
660,624,36,8470755,"Brad Richardson",R,-6,-1.469
712,625,87,8474125,"Carl Gunnarsson",D,-8,-1.477
197,626,-429,8473537,"Viktor Stalberg",L,5,-1.486
661,627,34,8471229,"Petteri Nokelainen",C,-6,-1.487
713,628,85,8470283,"Tim Brent",C,-8,-1.493
757,629,128,8473548,"Phil Kessel",R,-10,-1.503
631,630,1,8474575,"Colten Teubert",D,-5,-1.514
567,631,-64,8473542,"Tom Sestito",L,-3,-1.531
662,632,30,8471338,"Torrey Mitchell",C,-6,-1.552
607,633,-26,8470176,"Sean Bergenheim",L,-4,-1.557
801,634,167,8470309,"Ryan Whitney",D,-13,-1.56
732,635,97,8469500,"Mike Cammalleri",L,-9,-1.573
632,636,-4,8474642,"Lance Bouma",C,-5,-1.581
608,637,-29,8471705,"Brendan Mikkelson",D,-4,-1.629
469,638,-169,8471314,"Mike Lundin",D,-1,-1.64
633,639,-6,8458525,"Brian Rolston",R,-5,-1.661
470,640,-170,8474668,"Dale Weise",R,-1,-1.673
568,641,-73,8472355,"Rod Pelley",C,-3,-1.713
471,642,-171,8474000,"Steven Kampfer",D,-1,-1.723
290,643,-353,8470640,"Matthew Carle",D,2,-1.725
609,644,-35,8459461,"Brendan Morrison",C,-4,-1.733
634,645,-11,8467407,"Brian Gionta",R,-5,-1.742
733,646,87,8471634,"Ryan Shannon",R,-9,-1.756
734,647,87,8475225,"Craig Smith",C,-9,-1.763
663,648,15,8475098,"Tyler Bozak",C,-6,-1.766
401,649,-248,8470302,"Patrick Dwyer",R,0,-1.771
158,650,-492,8469473,"Marcel Goc",C,7,-1.798
569,651,-82,8474195,"Maksim Mayorov",L,-3,-1.803
735,652,83,8474121,"Colton Gillies",C,-9,-1.812
291,653,-362,8468526,"Jarret Stoll",C,2,-1.828
52,654,-602,8467331,"Brad Stuart",D,16,-1.83
402,655,-253,8467831,"Jeff Halpern",C,0,-1.859
635,656,-21,8474042,"Cody Almond",C,-5,-1.868
758,657,101,8473927,"Brad Mills",C,-10,-1.881
570,658,-88,8470169,"Gregory Campbell",C,-3,-1.888
636,659,-23,8475160,"Kyle Clifford",L,-5,-1.935
810,660,150,8470222,"James Wisniewski",D,-14,-1.951
845,661,184,8473544,"Derick Brassard",C,-20,-1.957
472,662,-190,8469555,"Christian Ehrhoff",D,-1,-1.958
473,663,-190,8460541,"Richard Park",R,-1,-1.96
821,664,157,8470714,"Corey Potter",D,-15,-1.976
571,665,-94,8468101,"Radek Martinek",D,-3,-1.977
772,666,106,8467344,"Robyn Regehr",D,-11,-1.998
530,667,-137,8470618,"Anthony Stewart",R,-2,-2.011
637,668,-31,8475175,"Magnus Paajarvi",L,-5,-2.039
638,669,-31,8474727,"Ben Smith",R,-5,-2.047
610,670,-60,8467466,"Trent Hunter",R,-4,-2.065
639,671,-32,8467844,"Jason Blake",L,-5,-2.096
572,672,-100,8474220,"Jerome Samson",R,-3,-2.168
403,673,-270,8474037,"James van Riemsdyk",L,0,-2.175
736,674,62,8470621,"Corey Perry",R,-9,-2.193
640,675,-35,8474095,"Dana Tyrell",C,-5,-2.204
611,676,-65,8468463,"Mathieu Darche",L,-4,-2.226
573,677,-104,8470105,"Scottie Upshall",L,-3,-2.236
689,678,11,8467543,"Toby Petersen",C,-7,-2.241
641,679,-38,8474685,"Matt Calvert",L,-5,-2.307
612,680,-68,8474139,"Maxime Macenauer",C,-4,-2.315
134,681,-547,8468542,"Paul Martin",D,9,-2.353
574,682,-108,8469664,"David Moss",R,-3,-2.365
664,683,-19,8464984,"Josh Green",C,-6,-2.382
690,684,6,8471868,"Ryan Russell",L,-7,-2.418
822,685,137,8474582,"Mattias Tedenby",R,-15,-2.458
665,686,-21,8470611,"Eric Fehr",R,-6,-2.464
759,687,72,8470877,"David Jones",R,-10,-2.507
788,688,100,8475182,"David Rundblad",D,-12,-2.512
737,689,48,8460743,"Tomas Holmstrom",L,-9,-2.515
292,690,-398,8470619,"Brian Boyle",C,2,-2.544
691,691,0,8465978,"Shawn Thornton",L,-7,-2.546
714,692,22,8469474,"Colby Armstrong",R,-8,-2.546
666,693,-27,8466285,"Brian Campbell",D,-6,-2.553
135,694,-559,8474520,"Jason Garrison",D,9,-2.557
738,695,43,8473412,"Bryan Little",C,-9,-2.588
531,696,-165,8473453,"Trevor Lewis",C,-2,-2.596
667,697,-30,8474568,"Luke Schenn",D,-6,-2.618
613,698,-85,8474634,"Evgeny Grachev",C,-4,-2.632
642,699,-57,8473921,"Joe Piskula",D,-5,-2.661
404,700,-296,8470192,"Steve Eminger",D,0,-2.681
575,701,-126,8471233,"Travis Zajac",C,-3,-2.686
532,702,-170,8474291,"Jay Beagle",R,-2,-2.701
643,703,-60,8459687,"Scott Nichol",C,-5,-2.703
644,704,-60,8474059,"Linus Omark",L,-5,-2.705
533,705,-172,8475178,"Zack Kassian",R,-2,-2.727
760,706,54,8473999,"Nick Palmieri",R,-10,-2.731
773,707,66,8476158,"Harry Zolnierczyk",L,-11,-2.747
474,708,-234,8469760,"Zbynek Michalek",D,-1,-2.754
715,709,6,8470986,"Darryl Boyce",C,-8,-2.759
576,710,-134,8474027,"Justin Braun",D,-3,-2.781
739,711,28,8470104,"Tom Gilbert",D,-9,-2.813
716,712,4,8471766,"Jared Boll",R,-8,-2.834
717,713,4,8475165,"Anton Lander",C,-8,-2.859
692,714,-22,8473466,"Ryan White",C,-7,-2.864
645,715,-70,8468515,"Brad Winchester",L,-5,-2.914
846,716,130,8470041,"Rick Nash",L,-20,-2.916
614,717,-103,8471388,"Patrick Kaleta",R,-4,-2.959
811,718,93,8469812,"Chad LaRose",R,-14,-2.976
852,719,133,8474618,"Marco Scandella",D,-22,-2.978
693,720,-27,8475170,"Brayden Schenn",C,-7,-3.006
829,721,108,8462041,"Radek Dvorak",R,-16,-3.018
694,722,-28,8474096,"Nick Spaling",C,-7,-3.036
198,723,-525,8470171,"Maxime Talbot",C,5,-3.043
222,724,-502,8474631,"Marc-Andre Bourdon",D,4,-3.055
740,725,15,8474573,"Josh Bailey",L,-9,-3.067
668,726,-58,8465166,"Craig Adams",R,-6,-3.082
802,727,75,8469759,"Vernon Fiddler",C,-13,-3.084
695,728,-33,8471761,"Chris Butler",D,-7,-3.09
803,729,74,8464979,"Marco Sturm",L,-13,-3.126
669,730,-61,8466378,"Martin St. Louis",R,-6,-3.139
761,731,30,8475154,"Carter Ashton",R,-10,-3.141
646,732,-86,8470614,"Mark Stuart",D,-5,-3.153
823,733,90,8468887,"Warren Peters",C,-15,-3.172
475,734,-259,8471283,"Brandon Prust",L,-1,-3.175
670,735,-65,8458637,"Sean O'Donnell",D,-6,-3.194
762,736,26,8466140,"Olli Jokinen",C,-10,-3.207
741,737,4,8466158,"Scott Hannan",D,-9,-3.23
696,738,-42,8469591,"Cody McCormick",C,-7,-3.231
697,739,-42,8474001,"TJ Galiardi",L,-7,-3.245
774,740,34,8468513,"Nick Schultz",D,-11,-3.254
775,741,34,8471842,"Tim Kennedy",L,-11,-3.259
647,742,-95,8471816,"Mark Fayne",D,-5,-3.27
742,743,-1,8470180,"Eric Nystrom",L,-9,-3.287
718,744,-26,8470123,"Cam Janssen",R,-8,-3.34
671,745,-74,8471276,"David Krejci",C,-6,-3.367
672,746,-74,8462129,"Michal Handzus",C,-6,-3.4
577,747,-170,8474563,"Drew Doughty",D,-3,-3.401
719,748,-29,8470152,"Joakim Lindstrom",C,-8,-3.401
673,749,-76,8476244,"Raphael Diaz",D,-6,-3.432
763,750,13,8469467,"Chuck Kobasew",R,-10,-3.434
648,751,-103,8471856,"Joe Vitale",C,-5,-3.457
674,752,-78,8474609,"Luke Adam",C,-6,-3.498
534,753,-219,8458951,"Sergei Gonchar",D,-2,-3.634
698,754,-56,8474048,"Keith Aulie",D,-7,-3.639
699,755,-56,8462196,"Stephane Robidas",D,-7,-3.66
764,756,8,8467493,"Chris Neil",R,-10,-3.696
675,757,-82,8470672,"Ryan O'Byrne",D,-6,-3.744
476,758,-282,8470603,"Andrei Kostitsyn",L,-1,-3.752
19,759,-740,8474151,"Ryan McDonagh",D,22,-3.789
293,760,-467,8474157,"Max Pacioretty",L,2,-3.814
812,761,51,8469483,"David Steckel",C,-14,-3.846
720,762,-42,8471683,"Brian Lee",D,-8,-3.859
405,763,-358,8468509,"Niklas Kronwall",D,0,-3.877
62,764,-702,8471273,"Brandon Dubinsky",C,14,-3.894
615,765,-150,8460504,"Ethan Moreau",L,-4,-3.907
789,766,23,8460720,"Eric Boulton",L,-12,-3.914
406,767,-361,8470839,"Shane O'Brien",D,0,-3.916
840,768,72,8475790,"Erik Gudbranson",D,-19,-3.919
790,769,21,8471185,"Curtis Glencross",L,-12,-3.926
776,770,6,8464966,"Derek Morris",D,-11,-3.951
721,771,-50,8471371,"Mike Brown",R,-8,-3.953
407,772,-365,8470596,"Nathan Horton",R,0,-3.992
765,773,-8,8471811,"Cal O'Reilly",C,-10,-3.993
804,774,30,8474164,"Jonathon Blum",D,-13,-3.995
649,775,-126,8473568,"Andreas Nodl",R,-5,-4.004
743,776,-33,8473914,"Mark Letestu",C,-9,-4.007
832,777,55,8470595,"Eric Staal",C,-17,-4.016
805,778,27,8459596,"Andrew Brunette",L,-13,-4.044
777,779,-2,8473432,"Derek Dorsett",R,-11,-4.101
806,780,26,8470612,"Ryan Getzlaf",C,-13,-4.112
676,781,-105,8468611,"Matt Hendricks",L,-6,-4.152
650,782,-132,8470230,"Daniel Paille",L,-5,-4.157
778,783,-5,8466309,"Mike Mottau",D,-11,-4.187
766,784,-18,8471409,"Andrew Gordon",R,-10,-4.189
722,785,-63,8471681,"Jack Skille",R,-8,-4.198
700,786,-86,8475758,"Devante Smith-Pelly",R,-7,-4.219
723,787,-64,8460542,"Patrik Elias",C,-8,-4.319
578,788,-210,8471240,"Jeff Schultz",D,-3,-4.326
813,789,24,8469521,"Tomas Plekanec",C,-14,-4.402
841,790,51,8468695,"Matthew Lombardi",C,-19,-4.451
744,791,-47,8474646,"Brandon McMillan",L,-9,-4.555
791,792,-1,8470604,"Jeff Carter",C,-12,-4.578
824,793,31,8466398,"Tom Kostopoulos",R,-15,-4.581
677,794,-117,8470630,"Kevin Klein",D,-6,-4.605
779,795,-16,8467925,"Adam Hall",R,-11,-4.614
651,796,-145,8465005,"Colin White",D,-5,-4.62
745,797,-52,8466142,"Eric Brewer",D,-9,-4.623
408,798,-390,8467332,"Bryan Allen",D,0,-4.649
814,799,15,8468639,"John-Michael Liles",D,-14,-4.694
792,800,-8,8470602,"Dion Phaneuf",D,-12,-4.701
746,801,-55,8475167,"Victor Hedman",D,-9,-4.702
847,802,45,8469492,"Fedor Tyutin",D,-20,-4.711
767,803,-36,8471402,"Lennart Petrell",L,-10,-4.717
579,804,-225,8471862,"Colin Greening",L,-3,-4.745
678,805,-127,8471208,"Dustin Penner",R,-6,-4.801
848,806,42,8468575,"Dominic Moore",C,-20,-4.811
857,807,50,8475764,"Cam Fowler",D,-25,-4.973
780,808,-28,8469534,"Aaron Johnson",D,-11,-4.984
825,809,16,8471810,"Derek Joslin",D,-15,-4.998
747,810,-63,8473564,"Michael Frolik",R,-9,-5.005
837,811,26,8470151,"Jay Bouwmeester",D,-18,-5.007
849,812,37,8473932,"Darroll Powe",C,-20,-5.023
748,813,-65,8471482,"Grant Clitsome",D,-9,-5.042
100,814,-714,8471958,"Dan Girardi",D,11,-5.072
853,815,38,8475186,"John Moore",D,-23,-5.119
749,816,-67,8474218,"Jason Demers",D,-9,-5.123
701,817,-116,8468172,"Ruslan Fedotenko",L,-7,-5.126
851,818,33,8469490,"Tim Jackman",R,-21,-5.242
409,819,-410,8465042,"Toni Lydman",D,0,-5.298
793,820,-27,8467400,"Francois Beauchemin",D,-12,-5.417
294,821,-527,8468501,"Anton Volchenkov",D,2,-5.42
807,822,-15,8465050,"Eric Belanger",C,-13,-5.443
580,823,-243,8471254,"Bryan Bickell",L,-3,-5.445
679,824,-145,8467452,"Rob Scuderi",D,-6,-5.516
680,825,-145,8467943,"Niklas Hagman",L,-6,-5.633
768,826,-58,8471669,"Paul Stastny",C,-10,-5.802
833,827,6,8474709,"Matt Martin",L,-17,-5.877
681,828,-147,8471677,"Jack Johnson",D,-6,-5.895
834,829,5,8465200,"Tomas Kaberle",D,-17,-5.92
794,830,-36,8470854,"Tanner Glass",L,-12,-5.949
826,831,-5,8459454,"Jay Pandolfo",L,-15,-5.999
842,832,10,8473426,"Mike Weber",D,-19,-6.018
815,833,-18,8475753,"Justin Faulk",D,-14,-6.035
781,834,-53,8467334,"Manny Malhotra",C,-11,-6.049
835,835,0,8470699,"Jan Hejda",D,-17,-6.188
652,836,-184,8474189,"Lars Eller",C,-5,-6.244
750,837,-87,8469531,"Jay Harrison",D,-9,-6.291
782,838,-56,8471260,"Blake Comeau",L,-11,-6.312
816,839,-23,8469460,"Mike Komisarek",D,-14,-6.326
843,840,3,8471768,"Tom Pyatt",C,-19,-6.338
808,841,-33,8473646,"Ryan Carter",C,-13,-6.366
809,842,-33,8470760,"Marc Methot",D,-13,-6.398
844,843,1,8458541,"Steve Staios",D,-19,-6.4
682,844,-162,8470610,"Zach Parise",L,-6,-6.486
535,845,-310,8467389,"Brad Richards",C,-2,-6.689
827,846,-19,8458590,"Mike Knuble",R,-15,-6.806
783,847,-64,8471476,"Daniel Winnik",C,-11,-6.897
836,848,-12,8473546,"Michael Grabner",R,-17,-7.341
850,849,1,8467580,"Mark Eaton",D,-20,-7.513
477,850,-373,8459628,"Hal Gill",D,-1,-7.639
817,851,-34,8474590,"John Carlson",D,-14,-7.747
724,852,-128,8469508,"Jay McClement",C,-8,-7.816
838,853,-15,8471504,"Rene Bourque",R,-18,-8.467
855,854,1,8467423,"Shawn Horcoff",C,-24,-8.561
856,855,1,8465122,"Brett Clark",D,-24,-8.639
861,856,5,8469684,"Milan Jurcina",D,-34,-9.416
860,857,3,8475799,"Nino Niederreiter",R,-29,-10.24
858,858,0,8464967,"Marty Reasoner",C,-25,-10.332
839,859,-20,8471296,"Alexei Emelin",D,-18,-10.363
854,860,-6,8470775,"Nate Thompson",C,-23,-10.838
784,861,-77,8471339,"Ryan Callahan",R,-11,-11.629
