Rank_trad,Rank_w,Rank_diff,PlayerId,PlayerName,Position,PlusMinus,PlusMinus_w
274,484,-210,8467880,"Kris Beech",C,2,-0.682
371,485,-114,8448825,"Trevor Linden",C,0,-0.693
323,486,-163,8465042,"Toni Lydman",D,1,-0.695
174,487,-313,8466110,"Randy Robitaille",C,5,-0.696
482,488,-6,8471276,"David Krejci",C,-2,-0.702
614,489,125,8471628,"Rick Rypien",C,-5,-0.726
639,490,149,8459442,"Saku Koivu",C,-6,-0.726
324,491,-167,8466300,"Ben Guite",R,1,-0.727
570,492,78,8467565,"John Pohl",C,-4,-0.733
325,493,-168,8470207,"Joffrey Lupul",L,1,-0.734
431,494,-63,8469535,"Drew Fata",D,-1,-0.735
483,495,-12,8470937,"Kevin Doell",C,-2,-0.738
484,496,-12,8471334,"Alexander Nikulin",C,-2,-0.746
233,497,-264,8464981,"Cory Sarich",D,3,-0.75
705,498,207,8459574,"Darcy Tucker",R,-9,-0.757
485,499,-14,8471371,"Mike Brown",R,-2,-0.761
571,500,71,8469488,"Mark Popovic",D,-4,-0.765
432,501,-69,8471436,"Matt Hunwick",D,-1,-0.773
572,502,70,8467355,"Andrew Peters",L,-4,-0.778
372,503,-131,8462060,"Georges Laraque",R,0,-0.785
433,504,-71,8471906,"David Brine",C,-1,-0.792
434,505,-71,8469484,"Matthew Spiller",D,-1,-0.801
486,506,-20,8469752,"Pascal Pelletier",L,-2,-0.803
532,507,25,8470755,"Brad Richardson",R,-3,-0.803
487,508,-21,8465024,"Jon Sim",L,-2,-0.809
573,509,64,8470624,"Danny Richmond",D,-4,-0.822
373,510,-137,8470839,"Shane O'Brien",D,0,-0.831
488,511,-23,8470663,"Jonathan Filewich",R,-2,-0.833
574,512,62,8471680,"Gilbert Brule",C,-4,-0.834
435,513,-78,8470625,"Ryan Stone",C,-1,-0.838
489,514,-25,8471753,"T.J. Hensick",C,-2,-0.847
490,515,-25,8470170,"Ole-Kristian Tollefsen",D,-2,-0.847
491,516,-25,8467334,"Manny Malhotra",C,-2,-0.862
533,517,16,8470366,"Martin St Pierre",C,-3,-0.869
436,518,-82,8468770,"Simon Gamache",L,-1,-0.882
203,519,-316,8466182,"Henrik Tallinder",D,4,-0.892
492,520,-28,8460661,"Shane Hnidy",D,-2,-0.904
437,521,-84,8470065,"Ryan Craig",C,-1,-0.912
663,522,141,8469672,"Aaron Voros",L,-7,-0.917
534,523,11,8470724,"Kyle Quincey",D,-3,-0.919
493,524,-31,8471259,"Adam Pineault",R,-2,-0.924
535,526,9,8471256,"Michael Funk",D,-3,-0.934
685,525,160,8465113,"Brian Willsie",R,-8,-0.934
494,527,-33,8460502,"Wade Belak",R,-2,-0.945
664,528,136,8470598,"Thomas Vanek",L,-7,-0.965
575,529,46,8470294,"DJ King",L,-4,-0.983
234,530,-296,8472394,"Peter Harrold",D,3,-0.996
576,531,45,8469623,"Marek Zidlicky",D,-4,-0.997
577,532,45,8468485,"Raffi Torres",L,-4,-1.02
438,533,-95,8467469,"Allan Rourke",D,-1,-1.022
578,534,44,8462535,"Jody Shelley",L,-4,-1.034
579,535,44,8466357,"Wyatt Smith",C,-4,-1.053
495,536,-41,8473574,"Shawn Matthias",C,-2,-1.069
496,537,-41,8467925,"Adam Hall",R,-2,-1.089
665,538,127,8470640,"Matthew Carle",D,-7,-1.089
723,539,184,8465189,"Trevor Letowski",R,-10,-1.089
497,540,-43,8460517,"Rhett Warrener",D,-2,-1.093
235,541,-306,8471241,"Mark Fistric",D,3,-1.1
204,542,-338,8456531,"Derian Hatcher",D,4,-1.104
640,543,97,8467304,"Andy Sutton",D,-6,-1.108
641,544,97,8469470,"Carlo Colaiacovo",D,-6,-1.123
498,545,-47,8470295,"Connor James",L,-2,-1.128
499,546,-47,8469786,"Karl Stewart",L,-2,-1.132
615,547,68,8458517,"Scott Niedermayer",D,-5,-1.145
580,548,32,8466109,"Mike Johnson",R,-4,-1.156
752,549,203,8471208,"Dustin Penner",R,-12,-1.169
642,550,92,8471206,"Junior Lessard",R,-6,-1.185
536,551,-15,8470661,"Jean-Francois Jacques",L,-3,-1.187
205,552,-347,8466371,"John Madden",C,4,-1.231
666,553,113,8468493,"Ron Hainsey",D,-7,-1.244
616,554,62,8474141,"Patrick Kane",R,-5,-1.254
326,555,-229,8469469,"R.J. Umberger",C,1,-1.26
537,556,-19,8469656,"Jason King",R,-3,-1.263
374,557,-183,8468502,"David Hale",D,0,-1.279
538,558,-20,8467408,"Matt Walker",D,-3,-1.285
439,559,-120,8460639,"Andre Roy",R,-1,-1.286
643,560,83,8460735,"Richard Zednik",R,-6,-1.286
617,561,56,8471263,"Enver Lisin",R,-5,-1.287
686,562,124,8467336,"Mike Rupp",L,-8,-1.312
500,563,-63,8469522,"Brandon Nolan",C,-2,-1.327
687,564,123,8470273,"Ian White",D,-8,-1.328
236,565,-329,8467452,"Rob Scuderi",D,3,-1.336
539,566,-27,8468001,"Derek MacKenzie",C,-3,-1.341
375,567,-192,8471229,"Petteri Nokelainen",C,0,-1.346
206,568,-362,8458494,"Sergei Zubov",D,4,-1.35
797,569,228,8468598,"Lubomir Visnovsky",D,-17,-1.354
540,570,-30,8465175,"Dan Hinote",R,-3,-1.357
581,571,10,8469664,"David Moss",R,-4,-1.362
501,572,-71,8458031,"Chris Simon",L,-2,-1.363
667,573,94,8470299,"Erik Christensen",C,-7,-1.364
541,574,-33,8472355,"Rod Pelley",C,-3,-1.377
582,575,7,8468626,"David Koci",L,-4,-1.387
129,576,-447,8468213,"Jim Vandermeer",D,7,-1.395
583,577,6,8469501,"Chris Thorburn",R,-4,-1.4
237,578,-341,8470687,"Zack Stortini",R,3,-1.408
376,579,-203,8470268,"Denis Grebeshkov",D,0,-1.415
688,580,108,8471691,"Martin Hanzal",C,-8,-1.432
618,581,37,8465968,"Brett McLean",C,-5,-1.437
502,582,-80,8469464,"Fredrik Sjostrom",L,-2,-1.439
503,583,-80,8465978,"Shawn Thornton",L,-2,-1.445
504,584,-80,8467516,"Niko Kapanen",C,-2,-1.456
689,585,104,8469547,"Jordin Tootoo",R,-8,-1.461
798,586,212,8471677,"Jack Johnson",D,-17,-1.463
584,587,-3,8459558,"Alain Nasreddine",D,-4,-1.477
585,588,-3,8470176,"Sean Bergenheim",L,-4,-1.477
619,589,30,8458524,"Martin Lapointe",R,-5,-1.499
644,590,54,8470834,"Dustin Byfuglien",R,-6,-1.524
586,591,-5,8462823,"Glen Metropolit",C,-4,-1.53
587,592,-5,8468506,"Brian Sutherby",C,-4,-1.562
130,593,-463,8458938,"Roman Hamrlik",D,7,-1.569
668,594,74,8470232,"Kris Newbury",C,-7,-1.577
542,595,-53,8471670,"Guillaume Latendresse",L,-3,-1.592
505,596,-91,8467350,"Mike Van Ryn",D,-2,-1.601
506,597,-91,8460555,"Jason Strudwick",D,-2,-1.617
588,598,-10,8464962,"Ruslan Salei",D,-4,-1.637
791,599,192,8466148,"Marian Hossa",R,-16,-1.643
690,600,90,8470828,"Toby Enstrom",D,-8,-1.668
175,601,-426,8468535,"Antoine Vermette",C,5,-1.671
669,602,67,8459446,"Kevyn Adams",C,-7,-1.68
620,603,17,8446788,"Sergei Fedorov",C,-5,-1.728
738,604,134,8470655,"David Backes",C,-11,-1.74
589,605,-16,8473544,"Derick Brassard",C,-4,-1.752
507,606,-99,8471223,"Boris Valabik",D,-2,-1.76
590,607,-17,8460504,"Ethan Moreau",L,-4,-1.77
706,608,98,8468515,"Brad Winchester",L,-9,-1.782
591,609,-18,8470310,"Aaron Rome",D,-4,-1.792
592,610,-18,8470192,"Steve Eminger",D,-4,-1.796
543,611,-68,8469490,"Tim Jackman",R,-3,-1.806
593,612,-19,8465192,"Samuel Pahlsson",C,-4,-1.81
670,613,57,8459246,"Donald Brashear",L,-7,-1.833
645,614,31,8471657,"Cody McLeod",L,-6,-1.843
544,615,-71,8452371,"Glen Wesley",D,-3,-1.856
707,616,91,8459534,"Miroslav Satan",R,-9,-1.873
708,617,91,8469475,"Jiri Novotny",C,-9,-1.879
724,618,106,8471873,"Anton Stralman",D,-10,-1.882
594,619,-25,8459122,"Stephane Yelle",C,-4,-1.883
779,620,159,8447958,"Bobby Holik",C,-14,-1.897
621,621,0,8462419,"Jeff Cowan",L,-5,-1.906
646,622,24,8470113,"John Zeiler",R,-6,-1.955
595,623,-28,8471362,"Mikhail Grabovski",C,-4,-1.96
596,624,-28,8470651,"Jeremy Colliton",C,-4,-1.962
597,625,-28,8467361,"Blair Betts",C,-4,-1.964
725,626,99,8460720,"Eric Boulton",L,-10,-1.98
622,627,-5,8474068,"Kyle Turris",C,-5,-1.993
647,628,19,8466343,"Mark Smith",C,-6,-1.997
648,629,19,8470137,"Joni Pitkanen",D,-6,-2.041
440,630,-190,8462196,"Stephane Robidas",D,-1,-2.044
623,631,-8,8470061,"Derek Meech",D,-5,-2.046
545,632,-87,8459450,"Shean Donovan",R,-3,-2.057
624,633,-9,8452285,"Wes Walz",C,-5,-2.109
598,634,-36,8462094,"Brad Isbister",L,-4,-2.122
546,635,-89,8450900,"Gary Roberts",L,-3,-2.127
726,636,90,8469442,"Duvie Westcott",D,-10,-2.213
441,637,-196,8462041,"Radek Dvorak",R,-1,-2.236
207,638,-431,8462093,"Peter Schaefer",L,4,-2.266
649,639,10,8468636,"Greg Zanon",D,-6,-2.304
508,640,-132,8459479,"Ville Peltonen",L,-2,-2.317
727,641,86,8469120,"Raitis Ivanans",L,-10,-2.325
650,642,8,8467422,"Rob Davison",D,-6,-2.33
709,643,66,8469466,"Ales Hemsky",R,-9,-2.333
691,644,47,8468252,"Eric Godard",R,-8,-2.345
547,645,-98,8466398,"Tom Kostopoulos",R,-3,-2.349
671,646,25,8459571,"Andreas Karlsson",C,-7,-2.361
377,647,-270,8470595,"Eric Staal",C,0,-2.398
509,648,-139,8467335,"Mark Bell",C,-2,-2.399
625,649,-24,8466174,"Jeremy Reich",C,-5,-2.415
710,650,60,8470620,"Jeff Tambellini",L,-9,-2.423
780,651,129,8466333,"Andrew Ference",D,-14,-2.442
739,652,87,8469581,"Kyle Wellwood",C,-11,-2.459
238,653,-415,8462040,"Kyle McLaren",D,3,-2.464
327,654,-327,8465059,"Matt Bradley",R,1,-2.465
510,655,-145,8471216,"Cam Barker",D,-2,-2.467
672,656,16,8467937,"Michael Zigomanis",C,-7,-2.47
673,657,16,8464960,"Boyd Devereaux",C,-7,-2.491
674,658,16,8470104,"Tom Gilbert",D,-7,-2.528
548,659,-111,8468548,"Joel Lundqvist",C,-3,-2.55
328,660,-332,8468486,"Scott Hartnell",L,1,-2.572
208,661,-453,8471236,"Andrej Meszaros",D,4,-2.583
767,662,105,8468463,"Mathieu Darche",L,-13,-2.607
511,663,-152,8445739,"Patrice Brisebois",D,-2,-2.633
626,664,-38,8470854,"Tanner Glass",L,-5,-2.649
768,665,103,8470088,"Matt Jones",D,-13,-2.651
442,666,-224,8471231,"Kyle Chipchura",C,-1,-2.652
675,667,8,8457921,"Geoff Sanderson",L,-7,-2.681
676,668,8,8468647,"Craig Weller",R,-7,-2.706
176,669,-493,8465185,"Willie Mitchell",D,5,-2.734
692,670,22,8466266,"Mike York",L,-8,-2.735
651,671,-20,8470634,"Matt Smaby",D,-6,-2.744
627,672,-45,8470180,"Eric Nystrom",L,-5,-2.757
753,673,80,8471233,"Travis Zajac",C,-12,-2.758
329,674,-345,8467831,"Jeff Halpern",C,1,-2.796
786,675,111,8466202,"Maxim Afinogenov",R,-15,-2.816
512,676,-164,8468789,"Jason Williams",C,-2,-2.817
275,677,-402,8456283,"Adam Foote",D,2,-2.822
549,678,-129,8473533,"Jordan Staal",C,-3,-2.824
628,679,-51,8469647,"Derek Boogaard",L,-5,-2.843
677,680,-3,8460561,"Sheldon Souray",D,-7,-2.85
330,681,-351,8470616,"Ryan Kesler",C,1,-2.866
550,682,-132,8459461,"Brendan Morrison",C,-3,-2.893
513,683,-170,8468534,"Andreas Lilja",D,-2,-2.927
754,684,70,8459469,"Rory Fitzpatrick",D,-12,-2.943
652,685,-33,8460620,"Bates Battaglia",L,-6,-2.95
653,686,-33,8473981,"Magnus Johansson",D,-6,-2.951
787,687,100,8456464,"Bill Guerin",R,-15,-2.966
378,688,-310,8457384,"Aaron Miller",D,0,-2.97
740,689,51,8468635,"Travis Moen",L,-11,-2.981
599,690,-91,8468064,"Martin Erat",R,-4,-3.018
806,691,115,8450725,"Mark Recchi",R,-18,-3.04
693,692,1,8470843,"Nathan McIver",D,-8,-3.083
728,693,35,8465250,"Andrei Zyuzin",D,-10,-3.085
600,694,-94,8458978,"Sergei Brylin",L,-4,-3.088
276,695,-419,8468505,"Steve Ott",C,2,-3.095
629,696,-67,8465170,"Fernando Pisani",R,-5,-3.106
601,697,-96,8471766,"Jared Boll",R,-4,-3.136
379,698,-319,8470609,"Steve Bernier",R,0,-3.138
96,699,-603,8469460,"Mike Komisarek",D,10,-3.141
741,700,41,8458544,"Sandis Ozolinsh",D,-11,-3.16
729,701,28,8465041,"Craig MacDonald",C,-10,-3.229
177,702,-525,8467332,"Bryan Allen",D,5,-3.259
694,703,-9,8467346,"Simon Gagne",L,-8,-3.306
695,704,-9,8473446,"Erik Johnson",D,-8,-3.366
730,705,25,8470375,"Patrick Thoresen",L,-10,-3.366
331,706,-375,8458536,"Dean McAmmond",C,1,-3.368
551,707,-156,8467545,"Michael Ryder",R,-3,-3.38
654,708,-54,8465025,"Arron Asham",R,-6,-3.385
711,709,2,8470280,"Ben Eager",L,-9,-3.407
443,710,-267,8460527,"Ryan Johnson",C,-1,-3.414
630,711,-81,8459094,"Ian Laperriere",R,-5,-3.445
655,712,-57,8466251,"Jason Chimera",L,-6,-3.48
602,713,-111,8470151,"Jay Bouwmeester",D,-4,-3.487
712,714,-2,8457403,"Jaroslav Modry",D,-9,-3.531
631,715,-84,8458069,"Bryan Smolinski",C,-5,-3.538
552,716,-164,8460507,"Wayne Primeau",C,-3,-3.555
713,717,-4,8451359,"Mike Sillinger",C,-9,-3.556
553,718,-165,8467330,"David Legwand",C,-3,-3.56
380,719,-339,8467956,"Niclas Havelid",D,0,-3.568
769,720,49,8473526,"Peter Mueller",C,-13,-3.579
799,721,78,8462032,"Bryan Berard",D,-17,-3.614
742,722,20,8456887,"Vyacheslav Kozlov",L,-11,-3.626
714,723,-9,8470001,"Jeff Giuliano",L,-9,-3.668
444,724,-280,8455521,"Stu Barnes",C,-1,-3.675
445,725,-280,8458561,"Yanic Perreault",C,-1,-3.707
792,726,66,8456595,"Sean Hill",D,-16,-3.714
554,727,-173,8467905,"Michael Ryan",C,-3,-3.758
603,728,-125,8471692,"Ryan Parent",D,-4,-3.763
446,729,-283,8466216,"Adam Mair",C,-1,-3.813
810,730,80,8445550,"Rob Blake",D,-19,-3.814
755,731,24,8469638,"Jussi Jokinen",L,-12,-3.845
656,732,-76,8465005,"Colin White",D,-6,-3.88
756,733,23,8473482,"Jiri Tlusty",L,-12,-3.888
209,734,-525,8470054,"Keith Ballard",D,4,-3.895
781,735,46,8466392,"Todd White",C,-14,-3.927
632,736,-104,8467354,"Dmitri Kalinin",D,-5,-3.929
782,737,45,8466142,"Eric Brewer",D,-14,-3.95
604,738,-134,8471476,"Daniel Winnik",C,-4,-3.982
381,739,-358,8459457,"Jamie Langenbrunner",R,0,-4.014
715,740,-25,8468162,"Jerred Smithson",C,-9,-4.021
633,741,-108,8459433,"Brendan Witt",D,-5,-4.08
657,742,-85,8459443,"Anders Eriksson",D,-6,-4.089
743,743,0,8469598,"Kevin Bieksa",D,-11,-4.091
788,744,44,8470876,"Nick Tarnasky",L,-15,-4.108
744,745,-1,8470085,"Paul Ranger",D,-11,-4.128
658,746,-88,8460770,"Kim Johnsson",D,-6,-4.135
555,747,-192,8470121,"Matt Greene",D,-3,-4.166
514,748,-234,8446485,"Kris Draper",C,-2,-4.218
757,749,8,8470162,"Matt Stajan",C,-12,-4.221
745,750,-5,8471310,"Dustin Boyd",C,-11,-4.276
758,751,7,8449645,"Mike Modano",C,-12,-4.303
789,752,37,8467329,"Vincent Lecavalier",C,-15,-4.413
153,753,-600,8459628,"Hal Gill",D,6,-4.414
759,754,5,8469681,"Ryan Hollweg",L,-12,-4.487
793,755,38,8465166,"Craig Adams",R,-16,-4.597
770,756,14,8466309,"Mike Mottau",D,-13,-4.603
716,757,-41,8458534,"Martin Rucinsky",L,-9,-4.647
818,758,60,8474040,"Sam Gagner",C,-22,-4.673
771,759,12,8467883,"Branislav Mezei",D,-13,-4.69
814,760,54,8468090,"Garnet Exelby",D,-21,-4.697
794,761,33,8469765,"Marc-Andre Bergeron",D,-16,-4.753
678,762,-84,8468695,"Matthew Lombardi",C,-7,-4.755
696,763,-67,8467909,"Alexei Semenov",D,-8,-4.801
382,764,-382,8462038,"Shane Doan",R,0,-4.802
746,765,-19,8467519,"Karlis Skrastins",D,-11,-4.826
731,766,-35,8469584,"Joel Perrault",C,-10,-4.839
820,767,53,8467896,"Steve McCarthy",D,-23,-4.853
515,768,-253,8471338,"Torrey Mitchell",C,-2,-4.881
811,769,42,8458573,"Michael Nylander",C,-19,-4.897
760,770,-10,8471735,"Keith Yandle",D,-12,-4.953
747,771,-24,8468523,"Matt Pettinger",L,-11,-4.975
772,772,0,8470063,"Adam Burish",R,-13,-4.978
717,773,-56,8458554,"Jozef Stumpel",L,-9,-4.995
732,774,-42,8462197,"Byron Ritchie",C,-10,-5.023
697,775,-78,8459001,"Kirk Maltby",L,-8,-5.061
679,776,-97,8468101,"Radek Martinek",D,-7,-5.112
761,777,-16,8470169,"Gregory Campbell",C,-12,-5.152
823,778,45,8467096,"Dan Boyle",D,-28,-5.202
800,779,21,8462082,"Brad Larsen",L,-17,-5.242
807,780,27,8468434,"Andy McDonald",L,-18,-5.243
801,781,20,8466147,"Jason Ward",R,-17,-5.282
773,782,-9,8469542,"Stephane Veilleux",L,-13,-5.36
762,783,-21,8462114,"Sami Kapanen",R,-12,-5.62
783,784,-1,8469473,"Marcel Goc",C,-14,-5.673
680,785,-105,8462225,"Filip Kuba",D,-7,-5.696
802,786,16,8467343,"Martin Skoula",D,-17,-5.729
763,787,-24,8470678,"Alexandre Picard",D,-12,-5.829
774,788,-14,8467966,"Branko Radivojevic",R,-13,-5.868
748,789,-41,8467400,"Francois Beauchemin",D,-11,-5.901
775,790,-15,8458943,"Cory Stillman",L,-13,-5.943
815,791,24,8466378,"Martin St. Louis",R,-21,-5.964
776,792,-16,8468778,"Colton Orr",R,-13,-5.998
605,793,-188,8458954,"Jason Smith",D,-4,-6.102
698,794,-96,8459640,"Michael Grier",R,-8,-6.108
659,795,-136,8467915,"Mike Commodore",D,-6,-6.171
699,796,-97,8470580,"Jed Ortmeyer",R,-8,-6.2
764,797,-33,8456106,"Dallas Drake",R,-12,-6.249
718,798,-80,8470039,"Tomas Fleischmann",L,-9,-6.264
784,799,-15,8460580,"Brad Lukowich",D,-14,-6.277
808,800,8,8468577,"Niclas Wallin",D,-18,-6.326
819,801,18,8467964,"Mike Comrie",C,-22,-6.405
383,802,-419,8470110,"Trevor Daley",D,0,-6.518
803,803,0,8469508,"Jay McClement",C,-17,-6.583
733,804,-71,8471709,"Marc-Edouard Vlasic",D,-10,-6.593
749,805,-56,8460540,"Mathieu Dandenault",R,-11,-6.62
816,806,10,8464975,"Daniel Briere",C,-21,-6.648
817,807,10,8462129,"Michal Handzus",C,-21,-6.656
790,808,-18,8471222,"Ladislav Smid",D,-15,-6.855
700,809,-109,8468172,"Ruslan Fedotenko",L,-8,-7.084
804,810,-6,8467466,"Trent Hunter",R,-17,-7.22
809,811,-2,8459514,"Jamal Mayers",R,-18,-7.253
777,812,-35,8467352,"Vitaly Vishnevski",D,-13,-7.342
812,813,-1,8466139,"Patrick Marleau",L,-19,-7.381
821,814,7,8468526,"Jarret Stoll",C,-23,-7.645
719,815,-96,8470649,"Patrick O'Sullivan",C,-9,-7.703
701,816,-115,8470321,"Patrick Rissmiller",L,-8,-7.846
822,817,5,8467389,"Brad Richards",C,-26,-8.43
734,818,-84,8467890,"Barret Jackman",D,-10,-8.495
720,819,-99,8466145,"Nick Boynton",D,-9,-9.287
660,820,-160,8470803,"Kyle Brodziak",C,-6,-9.55
813,821,-8,8466140,"Olli Jokinen",C,-19,-9.61
824,822,2,8460105,"Radek Bonk",C,-31,-12.167
795,823,-28,8458541,"Steve Staios",D,-16,-12.312
805,824,-19,8464967,"Marty Reasoner",C,-17,-13.35
