GoalId,GameId,AwayTeamId,HomeTeamId,EventNumber,PeriodNumber,EventTime,ScoringTeam,ScoringTeamId,Disposition,GoalScorerNumber,GoalScorerId,NumGoals,FirstAssistNumber,FirstAssistId,NumAssistsFirstPlayer,SecondAssistNumber,SecondAssistId,NumAssistsSecondPlayer,ShotType,Zone,ShotDistance
20428,2010020195,22,11,219,3,00:06:10,COL,11,EV,18,8471450,3,9,8475168,9,23,8460577,9,Tip-In,offensive,17
20429,2010020196,15,24,18,1,00:02:35,PHX,24,EV,20,8465050,3,86,8471234,6,23,8475171,3,Wrist,offensive,10
20430,2010020196,15,24,39,1,00:06:56,PHX,24,EV,17,8468085,4,13,8458537,5,91,8474068,2,Wrist,offensive,9
20431,2010020196,15,24,108,2,00:01:16,PIT,15,EV,87,8471675,9,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,21
20432,2010020196,15,24,126,2,00:04:18,PIT,15,EV,71,8471215,4,45,8465025,2,7,8468542,7,Wrist,offensive,13
20433,2010020196,15,24,183,2,00:15:36,PHX,24,EV,86,8471234,1,20,8465050,5,22,8470740,4,Wrist,offensive,26
20434,2010020196,15,24,209,2,00:19:26,PIT,15,PP,14,8470543,3,10,8473914,4,87,8471675,10,Wrist,offensive,14
20436,2010020197,9,25,94,1,00:19:35,VAN,25,EV,22,8467875,9,33,8467876,13,23,8471303,9,Slap,offensive,7
20437,2010020197,9,25,110,2,00:02:51,DET,9,EV,11,8466149,3,8,8471716,1,90,8449645,2,Deflected,offensive,8
20438,2010020197,9,25,119,2,00:04:29,DET,9,EV,55,8468509,3,96,8460743,3,13,8467514,8,Wrist,offensive,10
20439,2010020197,9,25,125,2,00:05:33,VAN,25,EV,26,8467463,2,15,8470854,2,17,8470616,2,Deflected,offensive,7
20440,2010020197,9,25,192,2,00:17:51,VAN,25,SH,27,8467334,3,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,9
20441,2010020197,9,25,198,2,00:19:01,DET,9,PP,52,8470318,1,5,8457063,13,40,8468083,11,Slap,offensive,62
20442,2010020197,9,25,208,3,00:01:40,DET,9,EV,55,8468509,4,93,8471309,3,23,8467331,6,Wrist,offensive,45
20443,2010020197,9,25,219,3,00:03:48,VAN,25,EV,36,8471498,1,27,8467334,6,13,8468485,2,Wrist,offensive,9
20444,2010020197,9,25,251,3,00:08:18,VAN,25,PP,23,8471303,1,17,8470616,3,33,8467876,14,Wrist,offensive,45
20445,2010020197,9,25,267,3,00:11:02,VAN,25,PP,27,8467334,4,21,8471664,5,29,8470310,2,Wrist,offensive,8
20446,2010020198,12,26,62,1,00:12:16,SJS,26,SH,12,8466139,5,NULL,NULL,NULL,NULL,NULL,NULL,Slap,offensive,39
20447,2010020198,12,26,67,1,00:13:58,TBL,12,EV,26,8466378,6,91,8474564,11,4,8467329,4,Tip-In,offensive,25
20448,2010020198,12,26,77,1,00:15:26,SJS,26,PP,12,8466139,6,22,8467096,7,60,8474218,3,Wrist,offensive,8
20449,2010020198,12,26,167,2,00:11:27,SJS,26,EV,15,8468482,6,39,8474053,1,22,8467096,8,Wrist,offensive,15
20450,2010020198,12,26,201,2,00:17:27,SJS,26,EV,43,8473562,2,10,8459514,2,3,8468114,3,Slap,offensive,9
20451,2010020198,12,26,217,3,00:00:27,SJS,26,EV,39,8474053,5,15,8468482,9,NULL,NULL,NULL,Tip-In,offensive,14
20452,2010020198,12,26,323,3,00:18:13,TBL,12,PP,91,8474564,11,4,8467329,5,7,8465122,3,Slap,offensive,29
20453,2010020199,7,3,61,1,00:09:51,PHI,7,EV,93,8470597,4,15,8473568,1,44,8459670,6,Snap,offensive,28
20454,2010020199,7,3,101,1,00:17:29,WSH,3,EV,16,8470611,3,4,8467365,2,89,8468846,2,Snap,offensive,32
20455,2010020199,7,3,133,2,00:04:04,PHI,7,EV,22,8474551,3,41,8471236,3,48,8464975,3,Tip-In,offensive,14
20456,2010020199,7,3,176,2,00:08:54,WSH,3,PP,28,8470120,9,19,8473563,9,8,8471214,10,Wrist,offensive,15
20458,2010020200,18,23,142,2,00:05:16,STL,18,EV,20,8470257,2,22,8468504,4,37,8470136,2,Snap,offensive,41
20459,2010020200,18,23,309,3,00:19:56,STL,18,EV,20,8470257,3,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,28
20460,2010020201,6,4,62,1,00:10:22,CHI,4,EV,15,8465170,2,20,8471681,4,NULL,NULL,NULL,Wrist,offensive,18
20461,2010020201,6,4,229,3,00:07:13,EDM,6,PP,26,8468520,2,83,8469466,5,6,8470309,10,Slap,offensive,32
20462,2010020201,6,4,231,3,00:07:27,EDM,6,EV,89,8474040,3,27,8471208,2,83,8469466,6,Tip-In,offensive,6
20463,2010020202,17,10,7,1,00:00:52,ANA,10,EV,8,8457981,7,9,8471676,8,3,8468534,2,Wrist,offensive,11
20464,2010020202,17,10,16,1,00:02:34,NSH,17,EV,27,8471887,5,16,8471811,9,NULL,NULL,NULL,Deflected,offensive,12
20465,2010020202,17,10,57,1,00:10:49,ANA,10,EV,11,8459442,4,8,8457981,10,33,8467844,2,Wrist,offensive,14
20466,2010020202,17,10,86,1,00:17:16,NSH,17,EV,26,8460719,5,27,8471887,2,NULL,NULL,NULL,Backhand,offensive,11
20467,2010020202,17,10,213,3,00:00:49,ANA,10,EV,17,8468598,2,16,8468095,1,20,8473646,2,Wrist,offensive,25
20468,2010020202,17,10,236,3,00:06:15,NSH,17,EV,4,8471742,3,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,53
20469,2010020202,17,10,256,3,00:10:05,ANA,10,PP,11,8459442,5,32,8465042,4,33,8467844,3,Deflected,offensive,16
20470,2010020202,17,10,282,3,00:16:13,NSH,17,EV,16,8471811,2,4,8471742,4,9,8469473,3,Tip-In,offensive,10
20471,2010020202,17,10,301,3,00:19:58,ANA,10,EV,23,8466144,1,9,8471676,9,10,8470621,10,Wrist,offensive,16
20472,2010020203,24,9,13,1,00:01:40,DET,9,EV,11,8466149,4,28,8467856,3,90,8449645,3,Slap,offensive,20
20473,2010020203,24,9,100,1,00:19:05,PHX,24,EV,11,8471691,2,53,8464966,2,NULL,NULL,NULL,Wrist,offensive,9
20474,2010020203,24,9,149,2,00:07:31,PHX,24,EV,3,8471735,3,28,8471232,2,NULL,NULL,NULL,Slap,offensive,23
20475,2010020203,24,9,246,3,00:07:24,DET,9,EV,5,8457063,2,23,8467331,7,13,8467514,9,Slap,offensive,62
20477,2010020204,3,23,22,1,00:04:02,NYR,23,EV,22,8470619,6,5,8471958,6,16,8468224,7,Backhand,offensive,12
20478,2010020204,3,23,54,1,00:08:52,WSH,3,PP,21,8469639,4,28,8470120,7,8,8471214,11,Tip-In,offensive,9
20479,2010020204,3,23,85,1,00:12:56,NYR,23,PP,22,8470619,7,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,15
20480,2010020204,3,23,138,2,00:02:34,WSH,3,EV,4,8467365,1,89,8468846,3,26,8468611,3,Slap,offensive,44
20481,2010020204,3,23,140,2,00:03:15,NYR,23,EV,94,8469647,1,NULL,NULL,NULL,NULL,NULL,NULL,Slap,offensive,46
20482,2010020204,3,23,169,2,00:09:18,WSH,3,EV,22,8458590,2,8,8471214,12,52,8471242,6,Wrist,offensive,12
20483,2010020204,3,23,267,3,00:07:53,WSH,3,EV,26,8468611,2,10,8465059,2,21,8469639,6,Wrist,offensive,13
20484,2010020204,3,23,313,3,00:19:54,WSH,3,EV,21,8469639,5,52,8471242,7,27,8473991,1,Wrist,offensive,50
20485,2010020205,6,29,6,1,00:00:26,CAR,29,EV,39,8470302,4,16,8474091,4,19,8473482,1,Deflected,offensive,7
20486,2010020205,6,29,15,1,00:01:15,CAR,29,PP,26,8467396,4,53,8475784,8,12,8470595,6,Wrist,offensive,14
20487,2010020205,6,29,26,1,00:04:10,CAR,29,PP,77,8466215,3,53,8475784,9,12,8470595,7,Snap,offensive,19
20488,2010020205,6,29,48,1,00:07:19,CAR,29,EV,59,8469812,3,12,8470595,8,25,8470137,5,Wrist,offensive,21
20489,2010020205,6,29,171,2,00:04:49,CAR,29,PP,77,8466215,4,36,8469638,7,16,8474091,5,Slap,offensive,37
20490,2010020205,6,29,251,3,00:01:06,CAR,29,EV,14,8466035,4,12,8470595,9,25,8470137,6,Backhand,offensive,28
20491,2010020205,6,29,270,3,00:05:21,EDM,6,EV,27,8471208,5,26,8468520,5,6,8470309,11,Wrist,offensive,11
20492,2010020205,6,29,280,3,00:07:48,CAR,29,EV,53,8475784,6,15,8469462,6,NULL,NULL,NULL,Tip-In,offensive,17
20493,2010020206,25,2,45,1,00:06:53,MTL,2,EV,79,8467496,1,21,8467407,3,14,8469521,7,Wrist,offensive,11
20494,2010020206,25,2,213,3,00:04:39,MTL,2,PP,44,8458938,1,13,8469500,6,6,8467439,4,Slap,offensive,29
20495,2010020207,31,27,21,1,00:04:01,ATL,31,PP,16,8471217,5,39,8470828,10,33,8470834,9,Backhand,offensive,9
20496,2010020207,31,27,52,1,00:11:05,OTT,27,EV,19,8469455,3,36,8468502,1,65,8474578,6,Wrist,offensive,21
20497,2010020207,31,27,72,1,00:15:39,OTT,27,PP,55,8458951,3,65,8474578,7,19,8469455,8,Slap,offensive,46
20498,2010020207,31,27,111,2,00:05:04,OTT,27,EV,25,8467493,1,4,8464956,2,22,8467967,2,Slap,offensive,48
20499,2010020207,31,27,139,2,00:09:12,OTT,27,EV,18,8474498,1,71,8473422,5,26,8471634,4,Wrist,offensive,7
20500,2010020207,31,27,207,3,00:01:23,OTT,27,PP,19,8469455,4,11,8460621,8,14,8470329,2,Wrist,offensive,33
20501,2010020207,31,27,222,3,00:05:12,ATL,31,PP,22,8470618,5,9,8475169,3,18,8471697,6,Wrist,offensive,11
20502,2010020208,1,12,60,1,00:11:10,TBL,12,PP,91,8474564,12,26,8466378,9,4,8467329,6,Slap,offensive,26
20503,2010020208,1,12,66,1,00:11:39,TBL,12,EV,44,8470775,1,39,8471314,3,42,8474095,1,Wrist,offensive,18
20504,2010020208,1,12,100,1,00:19:13,TBL,12,EV,19,8468575,5,8,8470905,4,6,8467988,7,Tip-In,offensive,17
20505,2010020208,1,12,221,3,00:05:46,TBL,12,EV,91,8474564,13,18,8467925,3,5,8460503,1,Backhand,offensive,18
20506,2010020209,16,11,15,1,00:04:13,COL,11,PP,18,8471450,4,6,8474730,2,39,8474001,3,Deflected,offensive,9
20507,2010020209,16,11,93,2,00:00:36,CGY,16,PP,20,8471185,4,4,8470151,4,17,8471504,4,Deflected,offensive,9
20508,2010020209,16,11,212,3,00:01:25,COL,11,PP,25,8473485,10,23,8460577,10,26,8471669,9,Wrist,offensive,8
20509,2010020209,16,11,247,3,00:09:03,CGY,16,EV,11,8474150,3,10,8467943,3,25,8469664,1,Wrist,offensive,10
20510,2010020209,16,11,278,3,00:15:45,CGY,16,EV,25,8469664,1,10,8467943,4,5,8470966,5,Wrist,offensive,7
20511,2010020209,16,11,289,3,00:19:26,CGY,16,EV,20,8471185,5,17,8471504,5,13,8466140,5,Wrist,offensive,22
20512,2010020210,10,26,7,1,00:01:42,SJS,26,EV,17,8471338,2,29,8469622,5,16,8471682,2,Slap,offensive,24
20513,2010020210,10,26,45,1,00:09:42,ANA,10,EV,33,8467844,3,32,8465042,5,11,8459442,3,Tip-In,offensive,15
20514,2010020210,10,26,124,2,00:08:27,ANA,10,EV,10,8470621,6,9,8471676,10,15,8470612,12,Backhand,offensive,11
20515,2010020210,10,26,218,3,00:09:05,SJS,26,EV,16,8471682,2,22,8467096,9,29,8469622,6,Wrist,offensive,13
20517,2010020211,8,14,39,1,00:10:12,NJD,14,EV,25,8459429,5,26,8460542,6,21,8474582,1,Backhand,offensive,9
20518,2010020211,8,14,116,2,00:05:22,BUF,8,EV,29,8469506,1,19,8467878,5,3,8467917,6,Snap,offensive,32
20519,2010020211,8,14,118,2,00:05:35,BUF,8,EV,9,8469485,8,26,8470598,4,57,8474574,2,Slap,offensive,51
20520,2010020211,8,14,127,2,00:07:58,NJD,14,EV,23,8470920,2,18,8473605,2,6,8472382,4,Deflected,offensive,11
20521,2010020211,8,14,155,2,00:12:01,NJD,14,PP,25,8459429,6,6,8472382,5,26,8460542,7,Slap,offensive,45
20522,2010020211,8,14,167,2,00:13:50,BUF,8,EV,57,8474574,4,20,8459427,3,44,8471284,2,Snap,offensive,41
20523,2010020211,8,14,182,2,00:18:01,NJD,14,EV,15,8459457,3,7,8466182,2,19,8471233,5,Deflected,offensive,10
20524,2010020211,8,14,228,3,00:08:54,BUF,8,EV,63,8474589,3,57,8474574,3,9,8469485,9,Wrist,offensive,9
20528,2010020212,13,15,11,1,00:01:05,PIT,15,EV,45,8465025,1,71,8471215,7,24,8465951,5,Wrist,offensive,10
20529,2010020212,13,15,53,1,00:08:31,BOS,13,PP,28,8450725,1,19,8475794,3,37,8470638,5,Wrist,offensive,15
20530,2010020212,13,15,115,1,00:16:24,BOS,13,EV,63,8473419,2,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,29
20531,2010020212,13,15,118,1,00:16:58,PIT,15,EV,44,8468498,1,71,8471215,8,87,8471675,11,Wrist,offensive,41
20532,2010020212,13,15,222,2,00:15:44,PIT,15,EV,14,8470543,4,58,8471724,11,87,8471675,12,Wrist,offensive,20
20533,2010020212,13,15,239,2,00:19:37,PIT,15,PP,87,8471675,10,3,8471274,7,58,8471724,12,Wrist,offensive,16
20534,2010020212,13,15,258,3,00:03:49,BOS,13,EV,18,8470596,7,44,8469619,6,48,8471436,2,Wrist,offensive,24
20535,2010020212,13,15,260,3,00:04:04,BOS,13,EV,33,8465009,3,38,8475150,1,28,8450725,7,Snap,offensive,27
20536,2010020212,13,15,308,3,00:12:40,BOS,13,EV,22,8465978,3,11,8470169,3,54,8471717,1,Wrist,offensive,25
20537,2010020212,13,15,324,3,00:16:13,BOS,13,EV,26,8471218,2,28,8450725,8,73,8467545,6,Backhand,offensive,11
20538,2010020212,13,15,338,3,00:19:34,BOS,13,EV,17,8473473,6,37,8470638,6,18,8470596,6,Wrist,offensive,32
20539,2010020213,18,30,36,1,00:06:49,CBJ,30,EV,93,8474161,2,16,8473544,5,61,8470041,4,Wrist,offensive,12
20540,2010020213,18,30,53,1,00:10:30,CBJ,30,EV,40,8471766,1,25,8471483,2,24,8468001,3,Backhand,offensive,29
20541,2010020213,18,30,88,1,00:16:36,CBJ,30,EV,61,8470041,6,16,8473544,6,3,8470760,8,Snap,offensive,15
20542,2010020213,18,30,116,2,00:03:46,CBJ,30,EV,93,8474161,3,25,8471483,3,16,8473544,7,Backhand,offensive,10
20543,2010020213,18,30,151,2,00:10:58,STL,18,EV,26,8470647,2,17,8471743,1,NULL,NULL,NULL,Wrist,offensive,10
20544,2010020213,18,30,155,2,00:11:09,CBJ,30,EV,71,8460567,1,26,8465192,3,97,8468484,4,Wrist,offensive,11
20545,2010020213,18,30,163,2,00:13:37,CBJ,30,EV,18,8469469,6,28,8474566,3,50,8468535,4,Snap,offensive,23
20546,2010020213,18,30,205,3,00:01:22,CBJ,30,EV,71,8460567,2,26,8465192,4,15,8473432,2,Snap,offensive,15
20547,2010020213,18,30,209,3,00:01:40,CBJ,30,EV,50,8468535,2,18,8469469,2,28,8474566,4,Wrist,offensive,10
20548,2010020214,1,21,36,1,00:07:42,FLA,21,EV,5,8467332,2,NULL,NULL,NULL,NULL,NULL,NULL,Slap,offensive,56
20549,2010020214,1,21,165,2,00:15:44,FLA,21,PP,27,8468432,3,6,8469770,7,67,8473564,5,Wrist,offensive,12
20550,2010020214,1,21,205,3,00:02:44,FLA,21,EV,18,8473574,3,67,8473564,6,7,8475179,1,Wrist,offensive,14
20551,2010020214,1,21,264,3,00:12:44,FLA,21,PP,67,8473564,4,18,8473574,3,43,8468478,4,Wrist,offensive,26
20552,2010020214,1,21,271,3,00:13:25,TOR,1,EV,84,8471362,2,16,8470667,5,32,8471346,4,Slap,offensive,30
20553,2010020215,24,4,42,1,00:09:22,CHI,4,EV,29,8471254,3,22,8471426,8,NULL,NULL,NULL,Wrist,offensive,38
20554,2010020215,24,4,135,2,00:06:23,PHX,24,EV,91,8474068,4,86,8471234,7,8,8470105,2,Tip-In,offensive,19
20555,2010020215,24,4,139,2,00:06:58,PHX,24,EV,20,8465050,4,NULL,NULL,NULL,NULL,NULL,NULL,Slap,offensive,25
20556,2010020216,28,10,213,3,00:03:40,ANA,10,EV,11,8459442,6,54,8475764,3,8,8457981,11,Slap,offensive,27
20557,2010020217,2,13,35,1,00:05:19,MTL,2,PP,76,8474056,1,79,8467496,2,14,8469521,8,Slap,offensive,36
20558,2010020217,2,13,103,1,00:15:49,BOS,13,EV,33,8465009,4,17,8473473,6,37,8470638,7,Wrist,offensive,31
20559,2010020217,2,13,245,3,00:00:29,MTL,2,PP,21,8467407,3,13,8469500,7,14,8469521,9,Wrist,offensive,11
20560,2010020217,2,13,287,3,00:10:30,MTL,2,EV,11,8467351,2,46,8470603,5,44,8458938,6,Backhand,offensive,11
20561,2010020218,8,23,79,1,00:14:04,NYR,23,EV,19,8468172,2,38,8471714,2,8,8471283,3,Tip-In,offensive,9
20562,2010020218,8,23,183,2,00:15:33,BUF,8,EV,63,8474589,4,9,8469485,10,26,8470598,5,Tip-In,offensive,12
20563,2010020218,8,23,199,2,00:19:12,NYR,23,EV,42,8473573,4,17,8471273,5,24,8471339,10,Snap,offensive,9
20564,2010020218,8,23,201,2,00:19:57,BUF,8,EV,25,8459640,2,20,8459427,4,8,8469591,2,Backhand,offensive,8
20566,2010020219,12,3,54,1,00:09:27,TBL,12,EV,16,8473962,2,10,8470176,4,44,8470775,4,Wrist,offensive,18
20567,2010020219,12,3,117,2,00:02:21,WSH,3,EV,3,8465012,1,28,8470120,8,19,8473563,11,Backhand,offensive,13
20568,2010020219,12,3,146,2,00:07:51,WSH,3,EV,22,8458590,3,21,8469639,7,14,8470039,4,Backhand,offensive,10
20569,2010020219,12,3,248,3,00:02:43,TBL,12,PP,6,8467988,2,26,8466378,10,91,8474564,12,Wrist,offensive,8
20570,2010020219,12,3,260,3,00:04:33,WSH,3,PP,28,8470120,10,19,8473563,12,8,8471214,13,Wrist,offensive,29
20571,2010020219,12,3,290,3,00:10:46,WSH,3,EV,28,8470120,11,19,8473563,13,8,8471214,14,Slap,offensive,34
20572,2010020219,12,3,298,3,00:12:43,TBL,12,EV,91,8474564,14,19,8468575,2,26,8466378,11,Snap,offensive,19
20573,2010020219,12,3,311,3,00:15:08,WSH,3,EV,8,8471214,9,28,8470120,9,55,8471240,4,Wrist,offensive,31
20574,2010020219,12,3,334,3,00:19:44,WSH,3,EV,28,8470120,12,19,8473563,14,74,8474590,7,Wrist,offensive,64
20575,2010020220,7,29,37,1,00:07:54,PHI,7,EV,48,8464975,7,22,8474551,10,19,8468486,6,Backhand,offensive,6
20576,2010020220,7,29,111,1,00:18:42,PHI,7,PP,17,8470604,6,20,8459424,4,44,8459670,7,Wrist,offensive,12
20577,2010020220,7,29,144,2,00:01:54,PHI,7,EV,17,8470604,7,41,8471236,4,28,8473512,8,Snap,offensive,34
20578,2010020220,7,29,171,2,00:05:58,PHI,7,PP,17,8470604,8,48,8464975,4,NULL,NULL,NULL,Wrist,offensive,20
20579,2010020220,7,29,280,3,00:07:27,PHI,7,SH,18,8470617,4,28,8473512,9,NULL,NULL,NULL,Wrist,offensive,24
20580,2010020220,7,29,282,3,00:08:44,CAR,29,EV,59,8469812,4,33,8470265,5,25,8470137,7,Snap,offensive,22
20581,2010020220,7,29,286,3,00:09:02,PHI,7,EV,19,8468486,5,NULL,NULL,NULL,NULL,NULL,NULL,Backhand,offensive,51
20582,2010020220,7,29,298,3,00:10:55,PHI,7,EV,48,8464975,8,13,8470666,1,45,8462535,1,Wrist,offensive,8
20583,2010020220,7,29,346,3,00:18:10,PHI,7,EV,93,8470597,5,15,8473568,2,5,8470601,3,Backhand,offensive,7
20584,2010020221,20,31,21,1,00:03:24,ATL,31,EV,21,8470280,2,19,8460556,2,33,8470834,10,Snap,offensive,35
20585,2010020221,20,31,75,1,00:13:11,ATL,31,EV,23,8470289,2,33,8470834,11,39,8470828,11,Backhand,offensive,9
20586,2010020221,20,31,200,2,00:19:15,ATL,31,EV,16,8471217,6,47,8471514,9,18,8471697,7,Wrist,offensive,13
20587,2010020221,20,31,216,3,00:03:15,MIN,20,PP,20,8468704,3,8,8470613,4,7,8464989,10,Tip-In,offensive,9
20588,2010020221,20,31,231,3,00:06:06,ATL,31,SH,19,8460556,4,39,8470828,12,8,8475788,2,Tip-In,offensive,5
20589,2010020221,20,31,268,3,00:14:52,ATL,31,EV,80,8467353,4,16,8471217,10,NULL,NULL,NULL,Snap,offensive,21
20590,2010020222,6,9,39,1,00:07:29,DET,9,EV,51,8470047,4,26,8470201,4,5,8457063,14,Wrist,offensive,17
20591,2010020222,6,9,67,1,00:13:29,DET,9,EV,96,8460743,4,13,8467514,10,40,8468083,12,Backhand,offensive,7
20592,2010020222,6,9,93,1,00:17:39,DET,9,EV,11,8466149,5,44,8459444,9,90,8449645,4,Snap,offensive,42
20593,2010020222,6,9,112,2,00:02:18,DET,9,EV,11,8466149,6,44,8459444,10,NULL,NULL,NULL,Wrist,offensive,8
20594,2010020222,6,9,181,2,00:17:03,DET,9,PP,93,8471309,7,55,8468509,1,51,8470047,5,Wrist,offensive,7
20595,2010020222,6,9,202,3,00:00:58,EDM,6,PP,27,8471208,6,83,8469466,7,26,8468520,6,Wrist,offensive,8
20596,2010020222,6,9,249,3,00:16:40,DET,9,EV,96,8460743,5,40,8468083,13,24,8464962,4,Backhand,offensive,7
20597,2010020222,6,9,261,3,00:18:45,EDM,6,EV,49,8473525,1,89,8474040,5,14,8474586,5,Wrist,offensive,12
20598,2010020223,25,27,3,1,00:00:22,VAN,25,EV,22,8467875,10,33,8467876,15,14,8470358,1,Wrist,offensive,11
20599,2010020223,25,27,21,1,00:03:27,OTT,27,EV,13,8471299,1,27,8458529,3,14,8470329,3,Snap,offensive,5
20600,2010020223,25,27,179,2,00:11:20,VAN,25,EV,17,8470616,6,36,8471498,3,NULL,NULL,NULL,Wrist,offensive,4
20601,2010020223,25,27,232,3,00:00:33,VAN,25,EV,14,8470358,1,22,8467875,8,33,8467876,16,Snap,offensive,14
20602,2010020223,25,27,236,3,00:01:11,VAN,25,EV,17,8470616,7,26,8467463,7,21,8471664,6,Snap,offensive,6
20603,2010020223,25,27,277,3,00:11:03,VAN,25,EV,15,8470854,1,41,8469626,2,37,8471628,1,Snap,offensive,11
20604,2010020223,25,27,303,3,00:16:36,VAN,25,EV,62,8471863,1,15,8470854,3,5,8469555,6,Tip-In,offensive,7
20605,2010020223,25,27,306,3,00:16:48,OTT,27,EV,55,8458951,4,13,8471299,8,NULL,NULL,NULL,Slap,offensive,56
20606,2010020224,17,18,67,1,00:18:22,STL,18,EV,42,8470655,2,10,8468434,4,17,8471743,2,Wrist,offensive,15
20607,2010020224,17,18,143,2,00:13:44,NSH,17,EV,16,8471811,3,51,8465914,3,27,8471887,3,Wrist,offensive,9
20608,2010020224,17,18,197,3,00:05:54,STL,18,EV,36,8471851,6,21,8473534,2,6,8473446,3,Wrist,offensive,16
20609,2010020224,17,18,224,3,00:13:08,NSH,17,EV,71,8464957,2,11,8467330,4,55,8470839,1,Backhand,offensive,12
20613,2010020225,22,19,42,1,00:06:13,LAK,19,EV,23,8470606,7,11,8471685,8,21,8471386,2,Wrist,offensive,10
20614,2010020225,22,19,97,1,00:17:04,DAL,22,EV,14,8473994,3,63,8467371,14,37,8467519,2,Backhand,offensive,11
20615,2010020225,22,19,260,3,00:06:51,LAK,19,PP,14,8468508,7,28,8468526,8,3,8471677,10,Snap,offensive,45
20616,2010020225,22,19,311,3,00:17:12,LAK,19,PP,3,8471677,1,11,8471685,9,26,8462129,4,Slap,offensive,57
20617,2010020226,28,26,141,2,00:04:51,NYI,28,EV,15,8469707,4,38,8474519,2,91,8475166,4,Wrist,offensive,44
20618,2010020226,28,26,203,2,00:14:26,SJS,26,PP,22,8467096,2,8,8470794,6,12,8466139,8,Wrist,offensive,35
20621,2010020227,6,14,20,1,00:04:34,EDM,6,EV,16,8470662,1,14,8474586,6,6,8470309,12,Snap,offensive,6
20622,2010020227,6,14,48,1,00:09:50,EDM,6,EV,16,8470662,2,46,8470687,2,28,8471323,2,Wrist,offensive,30
20623,2010020227,6,14,78,1,00:15:43,NJD,14,EV,18,8473605,1,19,8471233,6,26,8460542,8,Snap,offensive,15
20624,2010020227,6,14,127,2,00:05:11,EDM,6,EV,89,8474040,4,4,8475791,4,6,8470309,13,Deflected,offensive,13
20625,2010020227,6,14,184,2,00:16:52,NJD,14,EV,12,8458525,1,23,8470920,2,8,8464977,7,Snap,offensive,8
20626,2010020227,6,14,258,3,00:11:00,NJD,14,PP,21,8474582,1,6,8472382,6,25,8459429,4,Deflected,offensive,12
20628,2010020228,12,15,146,2,00:08:01,PIT,15,EV,9,8466393,5,58,8471724,13,25,8470171,2,Tip-In,offensive,16
20629,2010020228,12,15,148,2,00:08:28,PIT,15,EV,3,8471274,4,17,8467336,3,10,8473914,5,Wrist,offensive,10
20630,2010020228,12,15,209,3,00:05:30,TBL,12,PP,91,8474564,15,26,8466378,12,16,8473962,7,Slap,offensive,29
20631,2010020228,12,15,232,3,00:12:12,PIT,15,EV,25,8470171,3,NULL,NULL,NULL,NULL,NULL,NULL,Snap,offensive,31
20632,2010020228,12,15,253,3,00:16:44,PIT,15,EV,87,8471675,11,9,8466393,3,NULL,NULL,NULL,Snap,offensive,33
20633,2010020228,12,15,258,3,00:18:50,PIT,15,EV,5,8468674,1,87,8471675,13,14,8470543,5,Slap,offensive,56
20634,2010020229,11,30,25,1,00:04:15,CBJ,30,EV,50,8468535,3,28,8474566,5,18,8469469,3,Wrist,offensive,9
20635,2010020229,11,30,35,1,00:06:11,COL,11,EV,54,8470877,5,9,8475168,10,23,8460577,11,Wrist,offensive,8
20636,2010020229,11,30,175,2,00:10:57,COL,11,SH,20,8470203,1,54,8470877,3,NULL,NULL,NULL,Snap,offensive,12
20637,2010020229,11,30,191,2,00:17:12,COL,11,EV,11,8470697,2,4,8468639,12,NULL,NULL,NULL,Tip-In,offensive,10
20638,2010020229,11,30,201,2,00:19:51,COL,11,EV,26,8471669,6,25,8473485,8,12,8471331,1,Wrist,offensive,11
20639,2010020229,11,30,278,3,00:17:52,COL,11,EV,54,8470877,6,23,8460577,12,8,8474031,1,Wrist,offensive,33
20640,2010020230,20,21,51,1,00:06:53,FLA,21,EV,21,8470274,3,7,8475179,2,14,8462041,4,Wrist,offensive,11
20641,2010020230,20,21,53,1,00:07:46,FLA,21,EV,13,8471390,3,85,8471220,7,6,8469770,8,Wrist,offensive,12
20642,2010020230,20,21,99,1,00:16:58,MIN,20,PP,22,8473504,5,55,8468513,3,24,8467899,9,Wrist,offensive,13
20643,2010020231,16,24,61,1,00:09:24,CGY,16,EV,17,8471504,8,6,8464981,4,NULL,NULL,NULL,Wrist,offensive,9
20644,2010020231,16,24,120,2,00:01:34,PHX,24,EV,38,8469759,1,33,8459053,6,28,8471232,3,Wrist,offensive,29
20645,2010020231,16,24,135,2,00:05:22,PHX,24,EV,22,8470740,5,86,8471234,8,3,8471735,5,Wrist,offensive,18
20646,2010020231,16,24,149,2,00:08:21,PHX,24,EV,8,8470105,4,13,8458537,6,NULL,NULL,NULL,Slap,offensive,44
20647,2010020231,16,24,178,2,00:12:40,CGY,16,PP,3,8470273,2,17,8471504,6,13,8466140,6,Slap,offensive,45
20648,2010020231,16,24,256,3,00:12:24,PHX,24,EV,38,8469759,2,28,8471232,4,14,8467881,3,Wrist,offensive,11
