Rank_trad,Rank_w,Rank_diff,PlayerId,PlayerName,Position,Goals,Goals_w
531,494,37,8476870,"Stefan Matteau",L,1,0.457
532,495,37,8474649,"Tomas Kundratek",D,1,0.451
533,496,37,8469457,"Stephen Weiss",C,1,0.45
488,497,-9,8467917,"Jordan Leopold",D,2,0.449
534,498,36,8471729,"Kris Russell",D,1,0.447
489,499,-10,8469812,"Chad LaRose",R,2,0.442
535,500,35,8462196,"Stephane Robidas",D,1,0.442
490,501,-11,8458529,"Alex Kovalev",R,2,0.441
491,502,-11,8468639,"John-Michael Liles",D,2,0.44
536,503,33,8466182,"Henrik Tallinder",D,1,0.438
537,504,33,8475671,"Matt Fraser",R,1,0.438
492,505,-13,8475661,"Dave Dziurzynski",L,2,0.434
538,506,32,8473673,"David Schlemko",D,1,0.429
539,507,32,8467831,"Jeff Halpern",C,1,0.428
540,508,32,8474218,"Jason Demers",D,1,0.427
541,509,32,8468095,"George Parros",R,1,0.427
542,510,32,8474089,"Brad Malone",C,1,0.426
543,511,32,8476205,"Stephane Da Costa",C,1,0.424
424,512,-88,8468162,"Jerred Smithson",C,3,0.423
544,513,31,8468778,"Colton Orr",R,1,0.422
545,514,31,8475314,"Anders Lee",C,1,0.42
493,515,-22,8472394,"Peter Harrold",D,2,0.417
494,517,-23,8470662,"Colin Fraser",C,2,0.416
546,516,30,8472368,"Chris Conner",R,1,0.416
495,518,-23,8475222,"Sami Vatanen",D,2,0.415
425,519,-94,8471859,"Sergei Kostitsyn",L,3,0.411
547,520,27,8474873,"Brian Lashoff",D,1,0.41
426,521,-95,8469622,"Ryane Clowe",L,3,0.409
548,522,26,8473466,"Ryan White",C,1,0.408
549,523,26,8471761,"Chris Butler",D,1,0.405
550,524,26,8471371,"Mike Brown",R,1,0.404
496,525,-29,8470672,"Ryan O'Byrne",D,2,0.403
551,526,25,8474774,"Dalton Prout",D,1,0.4
497,527,-30,8470614,"Mark Stuart",D,2,0.398
552,528,24,8470774,"Bruno Gervais",D,1,0.397
553,529,24,8468478,"Mike Weaver",D,1,0.396
554,530,24,8475214,"Jeremy Morin",R,1,0.395
498,532,-34,8474551,"Ville Leino",L,2,0.394
555,531,24,8474625,"Jimmy Hayes",R,1,0.394
556,533,23,8473484,"Kaspars Daugavins",L,1,0.39
557,534,23,8471958,"Dan Girardi",D,1,0.389
558,535,23,8475917,"Jason Akeson",R,1,0.388
499,536,-37,8474666,"David Ullstrom",L,2,0.385
500,537,-37,8469501,"Chris Thorburn",R,2,0.384
427,538,-111,8474168,"Joakim Andersson",C,3,0.383
559,539,20,8471388,"Patrick Kaleta",R,1,0.383
560,540,20,8470724,"Kyle Quincey",D,1,0.383
501,541,-40,8475283,"Lane MacDermid",L,2,0.379
561,542,19,8473426,"Mike Weber",D,1,0.377
428,543,-115,8468172,"Ruslan Fedotenko",L,3,0.375
362,544,-182,8471733,"Rich Clune",L,4,0.373
502,545,-43,8474145,"Robert Bortuzzo",D,2,0.371
562,546,16,8473734,"Tim Wallace",R,1,0.369
563,547,16,8474618,"Marco Scandella",D,1,0.369
564,548,16,8469490,"Tim Jackman",R,1,0.368
565,549,16,8473991,"Karl Alzner",D,1,0.368
566,550,16,8471719,"Matt Kassian",L,1,0.363
567,551,16,8470601,"Braydon Coburn",D,1,0.362
568,552,16,8475690,"Christopher Tanev",D,1,0.361
569,553,16,8471246,"Chris Bourque",L,1,0.359
363,554,-191,8471887,"Patric Hornqvist",R,4,0.358
429,555,-126,8474870,"Tyler Johnson",C,3,0.356
570,556,14,8474609,"Luke Adam",C,1,0.356
503,557,-54,8468700,"Paul Gaustad",C,2,0.355
571,558,13,8471717,"Adam McQuaid",D,1,0.355
572,559,13,8474125,"Carl Gunnarsson",D,1,0.354
573,560,13,8476162,"Steve Oleksy",D,1,0.353
574,561,13,8459687,"Scott Nichol",C,1,0.352
575,562,13,8469639,"Brooks Laich",C,1,0.345
504,563,-59,8473560,"Korbinian Holzer",D,2,0.338
505,564,-59,8465025,"Arron Asham",R,2,0.336
576,565,11,8475174,"Jared Cowen",D,1,0.336
577,566,11,8469992,"Sheldon Brookbank",D,1,0.333
578,567,11,8466398,"Tom Kostopoulos",R,1,0.331
579,568,11,8473682,"Andrew Ebbett",C,1,0.329
506,569,-63,8475155,"Simon Despres",D,2,0.319
580,570,10,8471912,"Kevin Henderson",L,1,0.319
581,571,10,8471392,"Roman Polak",D,1,0.318
507,572,-65,8474535,"Chris Mueller",C,2,0.315
582,573,9,8470816,"Jay Rosehill",L,1,0.313
583,574,9,8475206,"Stefan Elliott",D,1,0.31
584,575,9,8469765,"Marc-Andre Bergeron",D,1,0.31
585,576,9,8471269,"Nicklas Grossmann",D,1,0.305
586,577,9,8474025,"Eric Tangradi",L,1,0.304
587,578,9,8471521,"Brad Staubitz",R,1,0.304
588,579,9,8474837,"Mark Cundari",D,1,0.3
430,580,-150,8470281,"Duncan Keith",D,3,0.293
589,581,8,8474743,"Zach Redmond",D,1,0.292
590,582,8,8475760,"Nick Bjugstad",C,1,0.286
508,583,-75,8471769,"Niklas Hjalmarsson",D,2,0.259
591,584,7,8473571,"Jamie McBain",D,1,0.242
592,585,7,8475197,"Tyson Barrie",D,1,0.23
593,586,7,8470187,"Johnny Boychuk",D,1,0.216
509,587,-78,8459444,"Todd Bertuzzi",R,2,0.201
510,588,-78,8474291,"Jay Beagle",R,2,0.188
594,589,5,8468520,"Kurtis Foster",D,1,0.184
595,590,5,8473867,"Greg Rallo",C,1,0.178
596,591,5,8474164,"Jonathon Blum",D,1,0.165
597,592,5,8474095,"Dana Tyrell",C,1,0.161
598,593,5,8475185,"Jacob Josefson",C,1,0.16
599,594,5,8475619,"Aaron Volpatti",L,1,0.133
600,595,5,8473536,"James Sheppard",L,1,0.129
601,596,5,8471807,"Tom Wandell",C,1,0.123
602,597,5,8474597,"Cody Goloubef",D,1,0.12
511,598,-87,8470324,"Josh Gorges",D,2,0.115
603,599,4,8474052,"Chris Terry",L,1,0.111
604,600,4,8475196,"Ben Hanowski",R,1,0.096
605,601,4,8470289,"Jim Slater",C,1,0.091
512,602,-90,8475184,"Chris Kreider",L,2,0.09
606,603,3,8474610,"Zac Dalpe",C,1,0.064
607,604,3,8476244,"Raphael Diaz",D,1,0.057
608,605,3,8475254,"Gabriel Dumont",C,1,0.054
609,606,3,8475733,"Max Reinhart",C,1,0.049
610,607,3,8468114,"Douglas Murray",D,1,0.048
431,608,-177,8474568,"Luke Schenn",D,3,0.043
611,609,2,8474727,"Ben Smith",R,1,0.038
612,610,2,8462225,"Filip Kuba",D,1,0.014
613,611,2,8471266,"David Booth",L,1,0.008
614,612,2,8470280,"Ben Eager",L,1,0
615,613,2,8470647,"B.J. Crombeen",R,1,0
616,614,2,8474576,"Zach Boychuk",L,1,0
617,615,2,8465914,"Francis Bouillon",D,1,0
618,616,2,8474121,"Colton Gillies",C,1,0
619,617,2,8475186,"John Moore",D,1,0
620,618,2,8475150,"Jordan Caron",R,1,0
621,619,2,8470854,"Tanner Glass",L,1,0
622,620,2,8475796,"Mark Pysyk",D,1,0
623,621,2,8467452,"Rob Scuderi",D,1,-0.033
624,622,2,8474818,"Jordie Benn",D,1,-0.069
432,623,-191,8474736,"Zac Rinaldo",C,3,-1.596
513,624,-111,8470619,"Brian Boyle",C,2,-1.619
