Rank_trad,Rank_w,Rank_diff,PlayerId,PlayerName,Position,Points,Points_w
513,493,20,8471269,"Nicklas Grossmann",D,3,1.082
486,494,-8,8472394,"Peter Harrold",D,4,1.07
415,495,-80,8470778,"Drew Miller",L,6,1.065
545,496,49,8470063,"Adam Burish",R,2,1.06
514,497,17,8475796,"Mark Pysyk",D,3,1.056
451,498,-47,8471769,"Niklas Hjalmarsson",D,5,1.035
487,499,-12,8474666,"David Ullstrom",L,4,1.032
488,500,-12,8468478,"Mike Weaver",D,4,1.02
515,501,14,8471816,"Mark Fayne",D,3,1.011
516,502,14,8475726,"Tyler Toffoli",C,3,1
489,503,-14,8470601,"Braydon Coburn",D,4,0.992
490,504,-14,8468635,"Travis Moen",L,4,0.99
452,505,-53,8465914,"Francis Bouillon",D,5,0.987
517,506,11,8474201,"Pierre-Cedric Labrie",L,3,0.985
453,507,-54,8471323,"Ryan Jones",L,5,0.967
518,508,10,8474125,"Carl Gunnarsson",D,3,0.928
491,509,-18,8471390,"Mike Santorelli",C,4,0.921
546,510,36,8468501,"Anton Volchenkov",D,2,0.893
492,511,-19,8475155,"Simon Despres",D,4,0.892
547,512,35,8475314,"Anders Lee",C,2,0.89
548,513,35,8467831,"Jeff Halpern",C,2,0.887
493,514,-21,8458529,"Alex Kovalev",R,4,0.864
494,516,-22,8467452,"Rob Scuderi",D,4,0.849
519,515,4,8470614,"Mark Stuart",D,3,0.849
549,517,32,8474218,"Jason Demers",D,2,0.822
416,519,-103,8470647,"B.J. Crombeen",R,6,0.808
454,518,-64,8474870,"Tyler Johnson",C,5,0.808
520,520,0,8470666,"Daniel Carcillo",L,3,0.808
521,521,0,8474625,"Jimmy Hayes",R,3,0.799
495,522,-27,8474818,"Jordie Benn",D,4,0.78
550,523,27,8471246,"Chris Bourque",L,2,0.776
551,524,27,8472368,"Chris Conner",R,2,0.773
496,525,-29,8475176,"Ryan Ellis",D,4,0.772
522,526,-4,8474551,"Ville Leino",L,3,0.771
523,527,-4,8474025,"Eric Tangradi",L,3,0.767
455,528,-73,8462225,"Filip Kuba",D,5,0.754
552,529,23,8473734,"Tim Wallace",R,2,0.752
553,530,23,8471371,"Mike Brown",R,2,0.743
524,532,-8,8471717,"Adam McQuaid",D,3,0.739
554,531,23,8466182,"Henrik Tallinder",D,2,0.739
555,533,22,8476205,"Stephane Da Costa",C,2,0.734
556,534,22,8475690,"Christopher Tanev",D,2,0.731
557,535,22,8474743,"Zach Redmond",D,2,0.71
525,536,-11,8470273,"Ian White",D,3,0.697
526,537,-11,8474145,"Robert Bortuzzo",D,3,0.683
456,538,-82,8468484,"Rostislav Klesla",D,5,0.671
558,539,19,8475619,"Aaron Volpatti",L,2,0.655
527,540,-13,8475185,"Jacob Josefson",C,3,0.652
528,541,-13,8474535,"Chris Mueller",C,3,0.633
529,542,-13,8475462,"Radko Gudas",D,3,0.624
530,543,-13,8468520,"Kurtis Foster",D,3,0.622
531,544,-13,8474095,"Dana Tyrell",C,3,0.598
559,545,14,8471392,"Roman Polak",D,2,0.597
299,546,-247,8474739,"Tommy Wingels",C,10,0.562
497,547,-50,8474164,"Jonathon Blum",D,4,0.556
532,548,-16,8468700,"Paul Gaustad",C,3,0.528
560,549,11,8473536,"James Sheppard",L,2,0.52
457,550,-93,8474568,"Luke Schenn",D,5,0.496
533,551,-18,8468778,"Colton Orr",R,3,0.486
534,552,-18,8475733,"Max Reinhart",C,3,0.459
535,553,-18,8475184,"Chris Kreider",L,3,0.446
561,554,7,8471521,"Brad Staubitz",R,2,0.441
562,555,7,8475254,"Gabriel Dumont",C,2,0.438
563,556,7,8475214,"Jeremy Morin",R,2,0.433
564,557,7,8474837,"Mark Cundari",D,2,0.429
565,558,7,8474121,"Colton Gillies",C,2,0.411
536,559,-23,8470672,"Ryan O'Byrne",D,3,0.397
537,560,-23,8473560,"Korbinian Holzer",D,3,0.338
566,561,5,8473991,"Karl Alzner",D,2,0.325
538,562,-24,8476162,"Steve Oleksy",D,3,0.322
567,563,4,8474576,"Zach Boychuk",L,2,0.3
568,564,4,8475150,"Jordan Caron",R,2,0.242
569,565,4,8468114,"Douglas Murray",D,2,0.099
570,566,4,8474610,"Zac Dalpe",C,2,0.072
417,567,-150,8475197,"Tyson Barrie",D,6,-0.053
539,568,-29,8474873,"Brian Lashoff",D,3,-0.115
458,569,-111,8474736,"Zac Rinaldo",C,5,-1.156
498,570,-72,8470619,"Brian Boyle",C,4,-1.619
